7.958509750676345902e+03,1.470000000000000000e+02,5.413952211344452792e+01
1.148185446414518447e+04,2.320000000000000000e+02,4.949075200062579682e+01
5.778801550269010477e+03,1.080000000000000000e+02,5.350742176175009490e+01
1.447480915906089467e+04,2.860000000000000000e+02,5.061122083587725484e+01
1.366937241766325133e+04,3.140000000000000000e+02,4.353303317727149846e+01
1.559839520312102650e+04,4.090000000000000000e+02,3.813788558220299763e+01
5.951020627722307836e+03,9.400000000000000000e+01,6.330873008215220921e+01
1.265183592177544597e+04,3.020000000000000000e+02,4.189349642972001675e+01
1.396222167876803906e+04,2.820000000000000000e+02,4.951142439279446705e+01
7.640896629782034324e+03,8.600000000000000000e+01,8.884763523002365559e+01
1.428726245823696627e+04,3.390000000000000000e+02,4.214531698594975495e+01
5.730962847042287649e+03,9.000000000000000000e+01,6.367736496713652627e+01
1.666580221141734364e+04,3.970000000000000000e+02,4.197935065848197667e+01
1.796477802529322435e+04,3.880000000000000000e+02,4.630097429199284420e+01
1.536086389226741812e+04,3.370000000000000000e+02,4.558119849337512619e+01
7.978745984141695772e+03,1.580000000000000000e+02,5.049839230469427775e+01
3.998264629398878606e+04,9.370000000000000000e+02,4.267091386765078909e+01
6.834650386098487616e+03,1.350000000000000000e+02,5.062703989702583129e+01
